Date,DayOfWeek,Interval,Queue,Team,Forecast_Calls,Actual_Calls,Scheduled_Agents,Available_Agents,AHT,ACW,Occupancy,Adherence,SLA,ASA,Abandon_Rate,CSAT
2026-01-29,Thursday,20:45,Complaints,Alpha,14,17,6,6,363,39,81.0,96.4,69,38,9.3,4.06
2026-01-29,Thursday,21:00,General Support,Charlie,5,4,3,2,363,41,57.1,89.0,94,2,0,4.86
2026-01-29,Thursday,21:00,Technical Support,Delta,10,10,4,3,307,50,95.2,100,53,61,17.0,3.54
2026-01-29,Thursday,21:00,Billing,Charlie,7,8,4,2,359,53,99,87.5,54,59,16.3,3.59
2026-01-29,Thursday,21:00,Sales,Alpha,14,12,5,4,351,46,85.7,89.6,65,43,11.0,3.94
2026-01-29,Thursday,21:00,VIP,Delta,11,10,4,4,331,40,71.4,92.9,89,10,0,4.68
2026-01-29,Thursday,21:00,Complaints,Bravo,11,12,5,3,335,46,99,90.1,55,58,16.0,3.61
2026-01-29,Thursday,21:15,General Support,Alpha,4,6,3,3,352,27,57.1,92.7,94,2,0,4.86
2026-01-29,Thursday,21:15,Technical Support,Charlie,12,11,5,3,328,45,99,93.3,56,57,15.7,3.63
2026-01-29,Thursday,21:15,Billing,Bravo,6,5,3,2,330,47,71.4,95.3,83,18,2.7,4.5
2026-01-29,Thursday,21:15,Sales,Delta,0,2,3,2,367,37,28.6,91.5,94,2,0,4.86
2026-01-29,Thursday,21:15,VIP,Bravo,5,7,4,2,350,58,99,89.8,49,67,19.0,3.41
2026-01-29,Thursday,21:15,Complaints,Delta,11,9,4,4,383,41,64.3,89.4,93,3,0,4.83
2026-01-29,Thursday,21:30,General Support,Alpha,9,11,5,5,327,39,62.9,93.9,92,5,0,4.79
2026-01-29,Thursday,21:30,Technical Support,Alpha,6,6,3,2,310,56,85.7,91.6,71,35,8.3,4.12
2026-01-29,Thursday,21:30,Billing,Bravo,6,6,3,2,330,46,85.7,95.9,68,40,10.0,4.01
2026-01-29,Thursday,21:30,Sales,Alpha,0,1,3,2,388,44,14.3,90.9,94,2,0,4.86
2026-01-29,Thursday,21:30,VIP,Bravo,8,8,4,4,351,44,57.1,94.6,94,2,0,4.86
2026-01-29,Thursday,21:30,Complaints,Charlie,10,9,4,2,342,44,99,89.6,58,54,14.7,3.7
2026-01-29,Thursday,21:45,General Support,Charlie,15,12,5,5,331,63,68.6,96.2,86,14,1.3,4.59
2026-01-29,Thursday,21:45,Technical Support,Charlie,8,6,3,2,333,41,85.7,91.5,65,43,11.0,3.94
2026-01-29,Thursday,21:45,Billing,Delta,12,14,6,6,321,51,66.7,91.8,89,10,0,4.68
2026-01-29,Thursday,21:45,Sales,Delta,4,4,3,3,370,55,38.1,96.0,94,2,0,4.86
2026-01-29,Thursday,21:45,VIP,Alpha,7,7,4,3,338,43,66.7,93.6,83,18,2.7,4.5
2026-01-29,Thursday,21:45,Complaints,Bravo,3,2,3,2,350,57,28.6,93.6,94,2,0,4.86
2026-01-29,Thursday,22:00,General Support,Delta,4,5,3,2,347,59,71.4,93.9,85,15,1.7,4.57
2026-01-29,Thursday,22:00,Technical Support,Delta,8,7,4,3,367,51,66.7,93.0,84,16,2.0,4.54
2026-01-29,Thursday,22:00,Billing,Alpha,3,7,4,4,354,38,50.0,95.6,94,2,0,4.86
2026-01-29,Thursday,22:00,Sales,Bravo,11,10,4,2,374,30,99,92.8,54,60,16.7,3.57
2026-01-29,Thursday,22:00,VIP,Bravo,3,8,4,4,344,54,57.1,95.0,94,2,0,4.86
2026-01-29,Thursday,22:00,Complaints,Delta,11,11,5,3,329,34,99,92.3,60,51,13.7,3.77
2026-01-29,Thursday,22:15,General Support,Charlie,13,8,4,3,358,28,76.2,97.2,75,29,6.3,4.26
2026-01-29,Thursday,22:15,Technical Support,Alpha,4,5,3,2,340,37,71.4,94.0,85,15,1.7,4.57
2026-01-29,Thursday,22:15,Billing,Charlie,8,11,5,4,332,45,78.6,95.1,78,25,5.0,4.34
2026-01-29,Thursday,22:15,Sales,Charlie,11,10,4,4,276,26,71.4,91.5,86,14,1.3,4.59
2026-01-29,Thursday,22:15,VIP,Delta,11,11,5,4,332,53,78.6,94.8,81,21,3.7,4.43
2026-01-29,Thursday,22:15,Complaints,Charlie,12,15,6,5,332,44,85.7,99.7,66,42,10.7,3.97
2026-01-29,Thursday,22:30,General Support,Bravo,11,11,5,4,347,48,78.6,97.1,75,29,6.3,4.26
2026-01-29,Thursday,22:30,Technical Support,Alpha,4,6,3,3,344,51,57.1,93.9,94,2,0,4.86
2026-01-29,Thursday,22:30,Billing,Bravo,2,5,3,2,313,48,71.4,95.1,87,12,0.7,4.63
2026-01-29,Thursday,22:30,Sales,Bravo,8,9,4,2,328,41,99,89.7,55,58,16.0,3.61
2026-01-29,Thursday,22:30,VIP,Alpha,13,12,5,3,305,40,99,96.2,55,58,16.0,3.61
2026-01-29,Thursday,22:30,Complaints,Delta,14,11,5,5,330,56,62.9,95.1,92,5,0,4.79
2026-01-29,Thursday,22:45,General Support,Delta,5,7,4,4,327,36,50.0,93.2,94,2,0,4.86
2026-01-29,Thursday,22:45,Technical Support,Delta,6,8,4,2,328,36,99,91.3,57,55,15.0,3.68
2026-01-29,Thursday,22:45,Billing,Delta,1,6,3,3,345,50,57.1,90.1,94,2,0,4.86
2026-01-29,Thursday,22:45,Sales,Bravo,7,6,3,2,378,49,85.7,93.7,66,42,10.7,3.97
2026-01-29,Thursday,22:45,VIP,Bravo,9,9,4,2,244,39,99,95.7,49,67,19.0,3.41
2026-01-29,Thursday,22:45,Complaints,Delta,9,7,4,2,318,39,99,91.6,53,61,17.0,3.54
2026-01-29,Thursday,23:00,General Support,Delta,16,15,6,6,351,54,71.4,93.6,82,20,3.3,4.46
2026-01-29,Thursday,23:00,Technical Support,Charlie,5,5,3,2,322,51,71.4,93.9,83,18,2.7,4.5
2026-01-29,Thursday,23:00,Billing,Charlie,15,13,5,3,388,44,99,94.9,58,53,14.3,3.72
2026-01-29,Thursday,23:00,Sales,Alpha,8,8,4,2,372,32,99,91.3,49,67,19.0,3.41
2026-01-29,Thursday,23:00,VIP,Charlie,5,9,4,2,391,33,99,87.4,53,61,17.0,3.54
2026-01-29,Thursday,23:00,Complaints,Alpha,0,3,3,2,374,58,42.9,93.8,94,2,0,4.86
2026-01-29,Thursday,23:15,General Support,Delta,6,8,4,2,346,40,99,93.2,56,56,15.3,3.66
2026-01-29,Thursday,23:15,Technical Support,Charlie,7,10,4,3,312,65,95.2,92.5,58,53,14.3,3.72
2026-01-29,Thursday,23:15,Billing,Charlie,11,12,5,3,378,31,99,99.7,62,48,12.7,3.83
2026-01-29,Thursday,23:15,Sales,Alpha,4,5,3,2,316,47,71.4,91.4,82,19,3.0,4.48
2026-01-29,Thursday,23:15,VIP,Bravo,4,6,3,3,346,53,57.1,93.2,94,2,0,4.86
2026-01-29,Thursday,23:15,Complaints,Charlie,4,4,3,2,361,57,57.1,92.6,94,2,0,4.86
2026-01-29,Thursday,23:30,General Support,Alpha,2,5,3,2,376,67,71.4,90.6,84,17,2.3,4.52
2026-01-29,Thursday,23:30,Technical Support,Alpha,9,12,5,3,337,40,99,93.5,54,60,16.7,3.57
2026-01-29,Thursday,23:30,Billing,Delta,9,8,4,3,351,31,76.2,97.6,79,24,4.7,4.37
2026-01-29,Thursday,23:30,Sales,Charlie,10,11,5,4,334,47,78.6,92.0,76,28,6.0,4.28
2026-01-29,Thursday,23:30,VIP,Charlie,12,10,4,3,313,40,95.2,96.7,58,54,14.7,3.7
2026-01-29,Thursday,23:30,Complaints,Delta,2,6,3,2,312,39,85.7,87.8,74,31,7.0,4.21
2026-01-29,Thursday,23:45,General Support,Alpha,19,15,6,4,285,47,99,91.5,59,52,14.0,3.74
2026-01-29,Thursday,23:45,Technical Support,Bravo,12,14,6,6,358,39,66.7,92.3,89,10,0,4.68
2026-01-29,Thursday,23:45,Billing,Alpha,13,11,5,3,376,47,99,92.5,59,52,14.0,3.74
2026-01-29,Thursday,23:45,Sales,Bravo,11,10,4,2,237,46,99,97.6,54,60,16.7,3.57
2026-01-29,Thursday,23:45,VIP,Bravo,0,5,3,3,340,35,47.6,91.6,94,2,0,4.86
2026-01-29,Thursday,23:45,Complaints,Alpha,6,8,4,3,328,50,76.2,94.1,76,28,6.0,4.28
2026-01-30,Friday,00:00,General Support,Delta,4,4,3,2,343,42,57.1,94.6,94,2,0,4.86
2026-01-30,Friday,00:00,Technical Support,Charlie,7,8,4,2,317,48,99,93.5,54,60,16.7,3.57
2026-01-30,Friday,00:00,Billing,Bravo,11,12,5,4,332,53,85.7,95.7,67,41,10.3,3.99
2026-01-30,Friday,00:00,Sales,Delta,0,5,3,2,397,47,71.4,93.1,83,18,2.7,4.5
2026-01-30,Friday,00:00,VIP,Bravo,7,11,5,4,325,31,78.6,90.8,76,28,6.0,4.28
2026-01-30,Friday,00:00,Complaints,Alpha,9,10,4,2,378,43,99,94.2,57,55,15.0,3.68
2026-01-30,Friday,00:15,General Support,Charlie,4,3,3,2,277,31,42.9,91.6,94,2,0,4.86
2026-01-30,Friday,00:15,Technical Support,Charlie,4,4,3,2,346,43,57.1,94.4,94,2,0,4.86
2026-01-30,Friday,00:15,Billing,Bravo,8,8,4,4,357,40,57.1,91.2,94,2,0,4.86
2026-01-30,Friday,00:15,Sales,Delta,8,6,3,2,366,55,85.7,96.6,67,41,10.3,3.99
2026-01-30,Friday,00:15,VIP,Bravo,8,11,5,5,375,35,62.9,93.0,92,5,0,4.79
2026-01-30,Friday,00:15,Complaints,Charlie,3,6,3,3,443,50,57.1,91.1,94,2,0,4.86
2026-01-30,Friday,00:30,General Support,Alpha,10,9,4,2,349,38,99,98.3,54,60,16.7,3.57
2026-01-30,Friday,00:30,Technical Support,Charlie,13,13,5,5,378,35,74.3,91.0,79,24,4.7,4.37
2026-01-30,Friday,00:30,Billing,Delta,5,5,3,2,431,38,71.4,91.3,89,9,0,4.7
2026-01-30,Friday,00:30,Sales,Delta,8,8,4,2,277,46,99,92.6,53,61,17.0,3.54
2026-01-30,Friday,00:30,VIP,Alpha,8,10,4,2,357,58,99,89.7,56,57,15.7,3.63
2026-01-30,Friday,00:30,Complaints,Delta,3,5,3,2,355,36,71.4,90.9,85,15,1.7,4.57
2026-01-30,Friday,00:45,General Support,Alpha,0,3,3,2,329,36,42.9,92.4,94,2,0,4.86
2026-01-30,Friday,00:45,Technical Support,Charlie,2,6,3,2,315,53,85.7,95.0,68,39,9.7,4.03
2026-01-30,Friday,00:45,Billing,Bravo,11,9,4,4,357,32,64.3,93.5,87,12,0.7,4.63
2026-01-30,Friday,00:45,Sales,Charlie,5,9,4,4,397,50,64.3,92.7,92,5,0,4.79
2026-01-30,Friday,00:45,VIP,Delta,13,10,4,4,350,26,71.4,87.0,82,20,3.3,4.46
2026-01-30,Friday,00:45,Complaints,Bravo,8,7,4,4,295,47,50.0,95.1,94,2,0,4.86
2026-01-30,Friday,01:00,General Support,Delta,10,8,4,3,365,47,76.2,94.4,85,15,1.7,4.57
2026-01-30,Friday,01:00,Technical Support,Charlie,13,10,4,4,315,44,71.4,91.0,86,14,1.3,4.59
2026-01-30,Friday,01:00,Billing,Charlie,7,6,3,2,338,35,85.7,91.7,66,42,10.7,3.97
2026-01-30,Friday,01:00,Sales,Bravo,7,7,4,2,336,41,99,94.6,60,51,13.7,3.77
2026-01-30,Friday,01:00,VIP,Delta,13,13,5,4,381,52,92.9,94.3,65,44,11.3,3.92
2026-01-30,Friday,01:00,Complaints,Alpha,10,8,4,2,366,55,99,91.3,56,56,15.3,3.66
2026-01-30,Friday,01:15,General Support,Charlie,5,5,3,3,395,63,47.6,91.5,94,2,0,4.86
2026-01-30,Friday,01:15,Technical Support,Charlie,3,7,4,3,350,44,66.7,93.5,88,11,0.3,4.66
2026-01-30,Friday,01:15,Billing,Alpha,10,9,4,2,339,44,99,92.8,53,61,17.0,3.54
2026-01-30,Friday,01:15,Sales,Alpha,1,2,3,3,448,32,19.0,91.7,94,2,0,4.86
2026-01-30,Friday,01:15,VIP,Alpha,9,11,5,4,385,38,78.6,93.3,77,26,5.3,4.32
2026-01-30,Friday,01:15,Complaints,Bravo,8,12,5,5,360,36,68.6,93.1,84,16,2.0,4.54
2026-01-30,Friday,01:30,General Support,Alpha,13,12,5,4,392,40,85.7,93.8,68,39,9.7,4.03
2026-01-30,Friday,01:30,Technical Support,Bravo,7,6,3,3,361,46,57.1,97.2,94,2,0,4.86
2026-01-30,Friday,01:30,Billing,Delta,14,11,5,4,398,53,78.6,93.9,78,25,5.0,4.34
2026-01-30,Friday,01:30,Sales,Delta,11,9,4,2,357,35,99,93.9,54,59,16.3,3.59
2026-01-30,Friday,01:30,VIP,Charlie,6,6,3,3,377,31,57.1,89.6,94,2,0,4.86
2026-01-30,Friday,01:30,Complaints,Bravo,12,14,6,4,321,56,99,93.8,54,59,16.3,3.59
2026-01-30,Friday,01:45,General Support,Charlie,5,4,3,2,349,32,57.1,92.8,94,2,0,4.86
2026-01-30,Friday,01:45,Technical Support,Charlie,2,5,3,3,423,50,47.6,92.9,94,2,0,4.86
2026-01-30,Friday,01:45,Billing,Delta,2,1,3,2,376,51,14.3,96.3,94,2,0,4.86
2026-01-30,Friday,01:45,Sales,Bravo,2,3,3,2,338,57,42.9,89.3,94,2,0,4.86
2026-01-30,Friday,01:45,VIP,Charlie,0,4,3,2,390,43,57.1,95.1,94,2,0,4.86
2026-01-30,Friday,01:45,Complaints,Alpha,7,8,4,4,326,41,57.1,91.5,94,2,0,4.86
2026-01-30,Friday,02:00,General Support,Delta,13,11,5,4,401,33,78.6,94.5,76,28,6.0,4.28
2026-01-30,Friday,02:00,Technical Support,Bravo,3,3,3,3,351,37,28.6,97.4,94,2,0,4.86
2026-01-30,Friday,02:00,Billing,Alpha,8,10,4,2,382,38,99,97.1,52,62,17.3,3.52
2026-01-30,Friday,02:00,Sales,Alpha,4,5,3,2,378,53,71.4,90.3,82,19,3.0,4.48
2026-01-30,Friday,02:00,VIP,Bravo,8,9,4,3,359,49,85.7,96.1,64,45,11.7,3.9
2026-01-30,Friday,02:00,Complaints,Charlie,7,4,3,2,411,31,57.1,92.3,92,5,0,4.79
2026-01-30,Friday,02:15,General Support,Alpha,8,8,4,4,385,42,57.1,90.6,94,2,0,4.86
2026-01-30,Friday,02:15,Technical Support,Charlie,10,8,4,2,340,51,99,96.1,53,61,17.0,3.54
2026-01-30,Friday,02:15,Billing,Bravo,7,7,4,2,411,40,99,89.0,53,61,17.0,3.54
2026-01-30,Friday,02:15,Sales,Bravo,5,6,3,2,342,28,85.7,93.4,68,39,9.7,4.03
2026-01-30,Friday,02:15,VIP,Alpha,5,7,4,4,328,50,50.0,95.5,94,2,0,4.86
2026-01-30,Friday,02:15,Complaints,Charlie,2,4,3,2,313,38,57.1,97.6,94,2,0,4.86
2026-01-30,Friday,02:30,General Support,Charlie,6,10,4,3,348,36,95.2,96.0,61,49,13.0,3.81
2026-01-30,Friday,02:30,Technical Support,Delta,7,5,3,2,363,47,71.4,92.8,78,25,5.0,4.34
2026-01-30,Friday,02:30,Billing,Alpha,8,8,4,4,381,29,57.1,98.6,94,2,0,4.86
2026-01-30,Friday,02:30,Sales,Delta,4,6,3,3,303,42,57.1,92.2,94,2,0,4.86
2026-01-30,Friday,02:30,VIP,Bravo,8,5,3,2,342,48,71.4,94.2,89,9,0,4.7
2026-01-30,Friday,02:30,Complaints,Charlie,10,10,4,4,342,47,71.4,92.0,82,19,3.0,4.48
2026-01-30,Friday,02:45,General Support,Bravo,4,7,4,2,344,44,99,93.4,52,62,17.3,3.52
2026-01-30,Friday,02:45,Technical Support,Alpha,10,8,4,4,333,45,57.1,94.3,94,2,0,4.86
2026-01-30,Friday,02:45,Billing,Bravo,9,6,3,3,380,51,57.1,94.7,94,2,0,4.86
2026-01-30,Friday,02:45,Sales,Charlie,7,4,3,2,343,51,57.1,96.1,94,2,0,4.86
2026-01-30,Friday,02:45,VIP,Alpha,9,6,3,3,381,50,57.1,93.5,94,2,0,4.86
2026-01-30,Friday,02:45,Complaints,Delta,7,9,4,2,417,37,99,93.5,56,56,15.3,3.66
2026-01-30,Friday,03:00,General Support,Bravo,12,11,5,4,327,42,78.6,89.5,76,28,6.0,4.28
2026-01-30,Friday,03:00,Technical Support,Alpha,6,4,3,2,345,52,57.1,90.8,94,2,0,4.86
2026-01-30,Friday,03:00,Billing,Charlie,1,6,3,3,351,40,57.1,92.2,94,2,0,4.86
2026-01-30,Friday,03:00,Sales,Bravo,7,10,4,2,372,41,99,93.6,51,63,17.7,3.5
2026-01-30,Friday,03:00,VIP,Alpha,12,14,6,6,359,55,66.7,94.2,94,2,0,4.86
2026-01-30,Friday,03:00,Complaints,Bravo,0,0,3,2,354,47,0.0,96.3,94,2,0,4.86
2026-01-30,Friday,03:15,General Support,Delta,2,4,3,3,270,60,38.1,95.0,94,2,0,4.86
2026-01-30,Friday,03:15,Technical Support,Alpha,10,13,5,4,381,43,92.9,95.3,61,50,13.3,3.79
2026-01-30,Friday,03:15,Billing,Bravo,8,5,3,2,380,47,71.4,91.0,91,7,0,4.74
2026-01-30,Friday,03:15,Sales,Bravo,8,9,4,4,372,40,64.3,95.6,94,2,0,4.86
2026-01-30,Friday,03:15,VIP,Delta,11,11,5,4,343,41,78.6,92.5,75,29,6.3,4.26
2026-01-30,Friday,03:15,Complaints,Charlie,10,9,4,3,365,46,85.7,92.2,67,41,10.3,3.99
2026-01-30,Friday,03:30,General Support,Charlie,4,6,3,3,405,49,57.1,93.7,94,2,0,4.86
2026-01-30,Friday,03:30,Technical Support,Alpha,12,9,4,3,357,45,85.7,94.3,66,42,10.7,3.97
2026-01-30,Friday,03:30,Billing,Charlie,5,6,3,3,319,46,57.1,90.6,94,2,0,4.86
2026-01-30,Friday,03:30,Sales,Alpha,7,8,4,4,364,52,57.1,94.4,94,2,0,4.86
2026-01-30,Friday,03:30,VIP,Charlie,5,6,3,2,272,60,85.7,98.6,65,44,11.3,3.92
2026-01-30,Friday,03:30,Complaints,Bravo,6,7,4,2,397,51,99,100,51,64,18.0,3.48
2026-01-30,Friday,03:45,General Support,Bravo,4,5,3,3,300,50,47.6,89.3,94,2,0,4.86
2026-01-30,Friday,03:45,Technical Support,Delta,4,4,3,2,312,55,57.1,95.9,94,2,0,4.86
2026-01-30,Friday,03:45,Billing,Alpha,2,2,3,2,334,29,28.6,95.7,94,2,0,4.86
2026-01-30,Friday,03:45,Sales,Bravo,11,13,5,4,303,48,92.9,91.6,63,46,12.0,3.88
2026-01-30,Friday,03:45,VIP,Bravo,9,9,4,2,390,39,99,94.9,57,55,15.0,3.68
2026-01-30,Friday,03:45,Complaints,Bravo,8,10,4,3,421,47,95.2,93.5,57,55,15.0,3.68
2026-01-30,Friday,04:00,General Support,Alpha,4,7,4,4,335,47,50.0,92.9,94,2,0,4.86
2026-01-30,Friday,04:00,Technical Support,Bravo,6,5,3,2,413,39,71.4,95.5,85,15,1.7,4.57
2026-01-30,Friday,04:00,Billing,Charlie,8,8,4,4,335,51,57.1,96.0,94,2,0,4.86
2026-01-30,Friday,04:00,Sales,Delta,6,3,3,3,359,52,28.6,91.6,94,2,0,4.86
2026-01-30,Friday,04:00,VIP,Charlie,7,6,3,2,368,41,85.7,90.4,66,42,10.7,3.97
2026-01-30,Friday,04:00,Complaints,Charlie,8,10,4,2,393,34,99,89.4,54,59,16.3,3.59
2026-01-30,Friday,04:15,General Support,Alpha,9,9,4,3,375,46,85.7,89.2,68,39,9.7,4.03
2026-01-30,Friday,04:15,Technical Support,Alpha,6,6,3,3,421,53,57.1,97.7,94,2,0,4.86
2026-01-30,Friday,04:15,Billing,Bravo,7,7,4,4,388,38,50.0,94.4,94,2,0,4.86
2026-01-30,Friday,04:15,Sales,Alpha,3,3,3,2,362,49,42.9,94.2,94,2,0,4.86
2026-01-30,Friday,04:15,VIP,Delta,5,7,4,4,368,21,50.0,88.1,94,2,0,4.86
2026-01-30,Friday,04:15,Complaints,Delta,3,4,3,2,347,49,57.1,91.5,94,2,0,4.86
2026-01-30,Friday,04:30,General Support,Bravo,12,11,5,5,387,54,62.9,100,88,11,0.3,4.66
2026-01-30,Friday,04:30,Technical Support,Alpha,2,5,3,2,345,48,71.4,91.6,88,11,0.3,4.66
2026-01-30,Friday,04:30,Billing,Delta,6,4,3,2,351,43,57.1,94.9,94,2,0,4.86
2026-01-30,Friday,04:30,Sales,Delta,6,9,4,2,439,57,99,89.3,56,57,15.7,3.63
2026-01-30,Friday,04:30,VIP,Charlie,2,0,3,2,334,37,0.0,94.3,94,2,0,4.86
2026-01-30,Friday,04:30,Complaints,Alpha,3,4,3,3,411,39,38.1,92.0,94,2,0,4.86
2026-01-30,Friday,04:45,General Support,Charlie,8,7,4,3,388,41,66.7,91.8,89,9,0,4.7
2026-01-30,Friday,04:45,Technical Support,Delta,6,8,4,4,352,55,57.1,96.4,94,2,0,4.86
2026-01-30,Friday,04:45,Billing,Bravo,4,5,3,2,406,53,71.4,91.8,86,14,1.3,4.59
2026-01-30,Friday,04:45,Sales,Charlie,9,10,4,2,326,36,99,90.5,55,58,16.0,3.61
2026-01-30,Friday,04:45,VIP,Alpha,7,9,4,3,383,50,85.7,89.7,67,41,10.3,3.99
2026-01-30,Friday,04:45,Complaints,Bravo,3,7,4,3,376,47,66.7,91.2,87,12,0.7,4.63
2026-01-30,Friday,05:00,General Support,Charlie,6,7,4,2,335,39,99,90.5,58,54,14.7,3.7
2026-01-30,Friday,05:00,Technical Support,Alpha,3,5,3,2,352,47,71.4,88.2,83,18,2.7,4.5
2026-01-30,Friday,05:00,Billing,Bravo,7,8,4,3,386,50,76.2,92.2,74,31,7.0,4.21
2026-01-30,Friday,05:00,Sales,Delta,11,10,4,2,261,48,99,99.7,53,61,17.0,3.54
2026-01-30,Friday,05:00,VIP,Bravo,7,8,4,2,381,52,99,95.8,49,66,18.7,3.43
2026-01-30,Friday,05:00,Complaints,Charlie,10,8,4,3,397,39,76.2,92.5,81,21,3.7,4.43
2026-01-30,Friday,05:15,General Support,Charlie,4,6,3,2,389,55,85.7,90.8,70,37,9.0,4.08
2026-01-30,Friday,05:15,Technical Support,Charlie,8,4,3,2,378,62,57.1,92.6,94,2,0,4.86
2026-01-30,Friday,05:15,Billing,Charlie,8,6,3,2,361,46,85.7,89.8,66,42,10.7,3.97
2026-01-30,Friday,05:15,Sales,Delta,19,15,6,5,329,52,85.7,94.3,65,43,11.0,3.94
2026-01-30,Friday,05:15,VIP,Charlie,7,9,4,2,389,50,99,91.6,54,59,16.3,3.59
2026-01-30,Friday,05:15,Complaints,Alpha,5,9,4,2,331,57,99,92.9,55,58,16.0,3.61
2026-01-30,Friday,05:30,General Support,Bravo,3,7,4,4,393,42,50.0,91.1,94,2,0,4.86
2026-01-30,Friday,05:30,Technical Support,Delta,4,4,3,2,415,42,57.1,94.7,94,2,0,4.86
2026-01-30,Friday,05:30,Billing,Delta,5,5,3,2,338,56,71.4,94.2,82,19,3.0,4.48
2026-01-30,Friday,05:30,Sales,Alpha,4,5,3,2,380,40,71.4,96.2,84,17,2.3,4.52
2026-01-30,Friday,05:30,VIP,Delta,5,8,4,2,397,36,99,89.4,52,62,17.3,3.52
2026-01-30,Friday,05:30,Complaints,Alpha,13,12,5,3,358,50,99,95.3,54,59,16.3,3.59
2026-01-30,Friday,05:45,General Support,Charlie,11,7,4,4,429,41,50.0,93.3,94,2,0,4.86
2026-01-30,Friday,05:45,Technical Support,Alpha,9,9,4,4,362,43,64.3,89.4,93,4,0,4.81
2026-01-30,Friday,05:45,Billing,Alpha,8,5,3,3,301,38,47.6,88.5,94,2,0,4.86
2026-01-30,Friday,05:45,Sales,Delta,6,6,3,2,353,39,85.7,92.0,70,36,8.7,4.1
2026-01-30,Friday,05:45,VIP,Bravo,7,9,4,4,371,29,64.3,96.1,92,5,0,4.79
2026-01-30,Friday,05:45,Complaints,Bravo,7,8,4,4,328,47,57.1,91.6,94,2,0,4.86
2026-01-30,Friday,06:00,General Support,Alpha,9,9,4,3,360,33,85.7,89.5,66,42,10.7,3.97
2026-01-30,Friday,06:00,Technical Support,Charlie,10,9,4,2,341,58,99,94.2,55,58,16.0,3.61
2026-01-30,Friday,06:00,Billing,Bravo,8,9,4,4,357,34,64.3,88.1,92,5,0,4.79
2026-01-30,Friday,06:00,Sales,Delta,6,9,4,2,388,49,99,93.6,57,55,15.0,3.68
2026-01-30,Friday,06:00,VIP,Bravo,1,2,3,3,362,56,19.0,94.3,94,2,0,4.86
2026-01-30,Friday,06:00,Complaints,Alpha,4,2,3,2,370,44,28.6,95.9,94,2,0,4.86
2026-01-30,Friday,06:15,General Support,Bravo,3,1,3,3,325,46,9.5,97.3,94,2,0,4.86
2026-01-30,Friday,06:15,Technical Support,Bravo,1,1,3,3,361,37,9.5,95.7,94,2,0,4.86
2026-01-30,Friday,06:15,Billing,Bravo,7,8,4,3,386,54,76.2,90.7,79,24,4.7,4.37
2026-01-30,Friday,06:15,Sales,Bravo,7,7,4,2,283,48,99,97.0,56,57,15.7,3.63
2026-01-30,Friday,06:15,VIP,Bravo,6,9,4,4,377,45,64.3,94.8,86,14,1.3,4.59
2026-01-30,Friday,06:15,Complaints,Bravo,3,3,3,3,382,48,28.6,95.6,94,2,0,4.86
2026-01-30,Friday,06:30,General Support,Delta,5,3,3,2,385,43,42.9,88.4,94,2,0,4.86
2026-01-30,Friday,06:30,Technical Support,Bravo,8,8,4,3,341,38,76.2,93.7,78,25,5.0,4.34
2026-01-30,Friday,06:30,Billing,Alpha,7,7,4,4,368,49,50.0,95.2,94,2,0,4.86
2026-01-30,Friday,06:30,Sales,Bravo,2,7,4,4,350,44,50.0,86.5,94,2,0,4.86
2026-01-30,Friday,06:30,VIP,Charlie,8,6,3,2,359,23,85.7,91.4,67,41,10.3,3.99
2026-01-30,Friday,06:30,Complaints,Charlie,1,3,3,2,313,54,42.9,93.5,94,2,0,4.86
2026-01-30,Friday,06:45,General Support,Alpha,10,7,4,4,389,45,50.0,90.1,94,2,0,4.86
2026-01-30,Friday,06:45,Technical Support,Bravo,9,8,4,3,333,41,76.2,95.2,75,30,6.7,4.23
2026-01-30,Friday,06:45,Billing,Delta,12,10,4,3,379,47,95.2,91.2,66,42,10.7,3.97
2026-01-30,Friday,06:45,Sales,Bravo,6,8,4,3,330,55,76.2,92.0,76,28,6.0,4.28
2026-01-30,Friday,06:45,VIP,Alpha,9,10,4,4,387,46,71.4,87.5,80,22,4.0,4.41
2026-01-30,Friday,06:45,Complaints,Alpha,5,8,4,4,384,38,57.1,87.3,94,2,0,4.86
2026-01-30,Friday,07:00,General Support,Bravo,6,5,3,2,366,42,71.4,88.2,89,10,0,4.68
2026-01-30,Friday,07:00,Technical Support,Bravo,3,6,3,2,360,48,85.7,92.8,68,40,10.0,4.01
2026-01-30,Friday,07:00,Billing,Delta,10,10,4,4,353,53,71.4,92.5,84,16,2.0,4.54
2026-01-30,Friday,07:00,Sales,Bravo,2,3,3,2,333,59,42.9,86.7,94,2,0,4.86
2026-01-30,Friday,07:00,VIP,Delta,8,10,4,2,343,52,99,93.1,56,57,15.7,3.63
2026-01-30,Friday,07:00,Complaints,Delta,10,8,4,2,372,48,99,93.5,57,55,15.0,3.68
2026-01-30,Friday,07:15,General Support,Alpha,5,6,3,3,325,48,57.1,93.0,94,2,0,4.86
2026-01-30,Friday,07:15,Technical Support,Delta,6,8,4,2,339,47,99,93.3,54,59,16.3,3.59
2026-01-30,Friday,07:15,Billing,Bravo,7,5,3,2,404,48,71.4,93.5,84,17,2.3,4.52
2026-01-30,Friday,07:15,Sales,Delta,7,4,3,2,373,48,57.1,91.1,94,2,0,4.86
